PWM1,PWM2,PWM3,PWM4,Airspeed,Throttle,ClimbRate,Current,Voltage,Power,Roll,Pitch,Yaw
1633,1632,1631,1634,8.86996555328369,41,0.00561921205371618,31.15,12.6,392.49,-0.00568998092785478,-0.523511588573456,-0.00943592377007008
1632,1633,1632,1633,9.12841415405273,41,0.00518576381728053,31.08,12.6,391.608,-0.00391654996201396,-0.523538589477539,-0.0112996557727456
1632,1633,1632,1633,9.12841415405273,41,0.00518576381728053,31.08,12.6,391.608,-0.00391654996201396,-0.523538589477539,-0.0112996557727456
1632,1633,1633,1632,9.3414363861084,41,0.00467598903924227,30.99,12.6,390.474,-0.00231490074656904,-0.523672163486481,-0.0125154098495841
1632,1633,1633,1632,9.3414363861084,41,0.00467598903924227,30.99,12.6,390.474,-0.00231490074656904,-0.523672163486481,-0.0125154098495841
1632,1632,1632,1632,9.51842498779297,41,0.00432898430153728,30.96,12.6,390.096,-0.000911181967239827,-0.523843467235565,-0.0135253416374326
1632,1632,1632,1632,9.51842498779297,41,0.00432898430153728,30.96,12.6,390.096,-0.000911181967239827,-0.523843467235565,-0.0135253416374326
1632,1632,1632,1632,9.66510200500488,41,0.00408687256276608,30.89,12.6,389.214,-9.1040667030029E-05,-0.523840308189392,-0.0143670588731766
1632,1632,1632,1632,9.66510200500488,41,0.00408687256276608,30.89,12.6,389.214,-9.1040667030029E-05,-0.523840308189392,-0.0143670588731766
1631,1632,1632,1632,9.78537178039551,41,0.0048645525239408,30.87,12.6,388.962,0.000884773617144674,-0.523626804351807,-0.0149877984076738
1631,1632,1632,1632,9.78537178039551,41,0.0048645525239408,30.87,12.6,388.962,0.000884773617144674,-0.523626804351807,-0.0149877984076738
1632,1632,1631,1632,9.88321018218994,41,0.00460530212149024,30.82,12.6,388.332,0.00228319899179041,-0.523710370063782,-0.0155709069222212
1632,1632,1631,1632,9.88321018218994,41,0.00460530212149024,30.82,12.6,388.332,0.00228319899179041,-0.523710370063782,-0.0155709069222212
1632,1631,1631,1632,9.9644365310669,41,0.00386381894350052,30.78,12.6,387.828,0.00274591101333499,-0.523873448371887,-0.0159440748393536
1632,1631,1631,1632,9.9644365310669,41,0.00386381894350052,30.78,12.6,387.828,0.00274591101333499,-0.523873448371887,-0.0159440748393536
1631,1632,1631,1631,10.0311851501465,41,0.00295357406139374,30.73,12.6,387.198,0.00278092455118895,-0.52394711971283,-0.016183415427804
1631,1632,1631,1631,10.0311851501465,41,0.00295357406139374,30.73,12.6,387.198,0.00278092455118895,-0.52394711971283,-0.016183415427804
1631,1632,1631,1631,10.0854396820068,41,0.00210531032644212,30.75,12.6,387.45,0.00249660480767489,-0.523991227149963,-0.0163517985492945
1631,1632,1631,1631,10.0854396820068,41,0.00210531032644212,30.75,12.6,387.45,0.00249660480767489,-0.523991227149963,-0.0163517985492945
1631,1632,1631,1631,10.1289644241333,41,0.00102403783239424,30.71,12.6,386.946,0.00218080007471144,-0.523895919322968,-0.0164042171090841
1631,1632,1631,1631,10.1289644241333,41,0.00102403783239424,30.71,12.6,386.946,0.00218080007471144,-0.523895919322968,-0.0164042171090841
1630,1630,1633,1628,10.162015914917,41,0.00111351744271815,30.69,12.6,386.694,0.00144664826802909,-0.522246062755585,-0.0164423622190952
1630,1630,1633,1628,10.162015914917,41,0.00111351744271815,30.69,12.6,386.694,0.00144664826802909,-0.522246062755585,-0.0164423622190952
1628,1628,1629,1629,10.17369556427,41,0.00253941351547837,30.54,12.6,384.804,0.000879236962646246,-0.514206051826477,-0.0171233434230089
1628,1628,1629,1629,10.17369556427,41,0.00253941351547837,30.54,12.6,384.804,0.000879236962646246,-0.514206051826477,-0.0171233434230089
1628,1628,1627,1628,10.1672229766846,40,0.000956564792431891,30.42,12.6,383.292,0.00105908373370767,-0.512933850288391,-0.0181639324873686
1628,1628,1627,1628,10.1672229766846,40,0.000956564792431891,30.42,12.6,383.292,0.00105908373370767,-0.512933850288391,-0.0181639324873686
1629,1629,1628,1628,10.1651134490967,41,-0.00155365059617907,30.47,12.6,383.922,0.000300642685033381,-0.515235900878906,-0.0187066439539194
1629,1629,1628,1628,10.1651134490967,41,-0.00155365059617907,30.47,12.6,383.922,0.000300642685033381,-0.515235900878906,-0.0187066439539194
1629,1629,1629,1628,10.1677141189575,41,-0.00273580197244883,30.51,12.6,384.426,-0.000396117364289239,-0.516663730144501,-0.018508980050683
1629,1629,1629,1628,10.1677141189575,41,-0.00273580197244883,30.51,12.6,384.426,-0.000396117364289239,-0.516663730144501,-0.018508980050683
1628,1628,1628,1628,10.1646223068237,40,-0.00225071818567812,30.45,12.6,383.67,-0.00132842152379453,-0.511835932731628,-0.0183625482022762
1628,1628,1628,1628,10.1646223068237,40,-0.00225071818567812,30.45,12.6,383.67,-0.00132842152379453,-0.511835932731628,-0.0183625482022762
1625,1625,1625,1624,10.1334142684937,40,0.000429999257903546,30.27,12.6,381.402,-0.00207408121787012,-0.49780946969986,-0.0183785632252693
1625,1625,1625,1624,10.1334142684937,40,0.000429999257903546,30.27,12.6,381.402,-0.00207408121787012,-0.49780946969986,-0.0183785632252693
1620,1620,1621,1620,10.0542774200439,39,0.00293724681250751,29.83,12.6,375.858,-0.00237968587316573,-0.477732241153717,-0.0183904021978378
1620,1620,1621,1620,10.0542774200439,39,0.00293724681250751,29.83,12.6,375.858,-0.00237968587316573,-0.477732241153717,-0.0183904021978378
1615,1615,1615,1614,9.92172145843506,39,0.00400342559441924,29.5,12.6,371.7,-0.00192114373203367,-0.452479720115662,-0.0184936355799437
1615,1615,1615,1614,9.92172145843506,39,0.00400342559441924,29.5,12.6,371.7,-0.00192114373203367,-0.452479720115662,-0.0184936355799437
1609,1609,1610,1608,9.7350492477417,38,0.00326529587619007,29,12.6,365.4,-0.00125299720093608,-0.423398792743683,-0.0186803955584764
1609,1609,1610,1608,9.7350492477417,38,0.00326529587619007,29,12.6,365.4,-0.00125299720093608,-0.423398792743683,-0.0186803955584764
1604,1604,1604,1603,9.49817276000977,37,0.000858142040669918,28.7,12.6,361.62,-0.000886582769453526,-0.39196702837944,-0.0188352055847645
1604,1604,1604,1603,9.49817276000977,37,0.000858142040669918,28.7,12.6,361.62,-0.000886582769453526,-0.39196702837944,-0.0188352055847645
1599,1600,1600,1599,9.21537685394287,37,-0.00256006908603013,28.32,12.6,356.832,-0.000676187744829804,-0.357988983392715,-0.0188369732350111
1599,1600,1600,1599,9.21537685394287,37,-0.00256006908603013,28.32,12.6,356.832,-0.000676187744829804,-0.357988983392715,-0.0188369732350111
1596,1596,1596,1595,8.89395999908447,36,-0.00666962610557675,28.13,12.6,354.438,-0.000347133522154763,-0.323870360851288,-0.0187812969088554
1596,1596,1596,1595,8.89395999908447,36,-0.00666962610557675,28.13,12.6,354.438,-0.000347133522154763,-0.323870360851288,-0.0187812969088554
1593,1593,1594,1593,8.54317951202393,36,-0.010919563472271,27.9,12.6,351.54,-0.000203942647203803,-0.289745777845383,-0.0187453031539917
1593,1593,1594,1593,8.54317951202393,36,-0.010919563472271,27.9,12.6,351.54,-0.000203942647203803,-0.289745777845383,-0.0187453031539917
1592,1592,1592,1591,8.16919708251953,36,-0.0143922679126263,27.87,12.6,351.162,-0.000354857154889032,-0.256580680608749,-0.0187367163598537
1592,1592,1592,1591,8.16919708251953,36,-0.0143922679126263,27.87,12.6,351.162,-0.000354857154889032,-0.256580680608749,-0.0187367163598537
1591,1591,1591,1590,7.77984714508057,36,-0.0163347907364368,27.83,12.6,350.658,-7.12845430825837E-05,-0.223827198147774,-0.0187020394951105
1591,1591,1591,1590,7.77984714508057,36,-0.0163347907364368,27.83,12.6,350.658,-7.12845430825837E-05,-0.223827198147774,-0.0187020394951105
1590,1590,1590,1590,7.37955284118652,36,-0.0169410016387701,27.85,12.6,350.91,-0.000171835286892019,-0.1927839666605,-0.0185389313846827
1590,1590,1590,1590,7.37955284118652,36,-0.0169410016387701,27.85,12.6,350.91,-0.000171835286892019,-0.1927839666605,-0.0185389313846827
1591,1590,1591,1589,6.97506713867188,36,-0.0158649142831564,27.84,12.6,350.784,-0.000148334191180766,-0.164157524704933,-0.0186191778630018
1591,1590,1591,1589,6.97506713867188,36,-0.0158649142831564,27.84,12.6,350.784,-0.000148334191180766,-0.164157524704933,-0.0186191778630018
1591,1590,1591,1590,6.56947183609009,36,-0.013573719188571,27.91,12.6,351.666,-0.000294315454084426,-0.136822953820229,-0.0186431929469109
1591,1590,1591,1590,6.56947183609009,36,-0.013573719188571,27.91,12.6,351.666,-0.000294315454084426,-0.136822953820229,-0.0186431929469109
1591,1591,1591,1590,6.16317653656006,36,-0.0110200671479106,27.93,12.6,351.918,-0.000303100125165656,-0.10980511456728,-0.0185047071427107
1591,1591,1591,1590,6.16317653656006,36,-0.0110200671479106,27.93,12.6,351.918,-0.000303100125165656,-0.10980511456728,-0.0185047071427107
1591,1591,1591,1591,5.75642442703247,36,-0.0080482829362154,27.97,12.6,352.422,-0.000599588733166456,-0.0843301340937614,-0.0183079857379198
1591,1591,1591,1591,5.75642442703247,36,-0.0080482829362154,27.97,12.6,352.422,-0.000599588733166456,-0.0843301340937614,-0.0183079857379198
1591,1591,1592,1591,5.35238981246948,36,-0.00606100400909781,28,12.6,352.8,-0.000756008492317051,-0.0610837154090405,-0.0181536935269833
1591,1591,1592,1591,5.35238981246948,36,-0.00606100400909781,28,12.6,352.8,-0.000756008492317051,-0.0610837154090405,-0.0181536935269833
1591,1592,1592,1591,4.95093441009522,36,-0.00403574295341969,28.05,12.6,353.43,-0.000148551320307888,-0.0383960045874119,-0.0181621387600899
1591,1592,1592,1591,4.95093441009522,36,-0.00403574295341969,28.05,12.6,353.43,-0.000148551320307888,-0.0383960045874119,-0.0181621387600899
1592,1592,1592,1592,4.54947137832642,36,-0.00187549320980906,28.1,12.6,354.06,0.000337450270308182,-0.0161132644861937,-0.018094677478075
1592,1592,1592,1592,4.54947137832642,36,-0.00187549320980906,28.1,12.6,354.06,0.000337450270308182,-0.0161132644861937,-0.018094677478075
1592,1592,1592,1592,4.15052270889282,36,-0.000957992859184742,28.15,12.6,354.69,0.000618638528976589,0.00463822949677706,-0.0179807003587484
1592,1592,1592,1592,4.15052270889282,36,-0.000957992859184742,28.15,12.6,354.69,0.000618638528976589,0.00463822949677706,-0.0179807003587484
1592,1593,1593,1592,3.75160694122314,36,0.000514934887178242,28.17,12.6,354.942,-0.000210440703085624,0.0256531499326229,-0.0179735329002142
1592,1593,1593,1592,3.75160694122314,36,0.000514934887178242,28.17,12.6,354.942,-0.000210440703085624,0.0256531499326229,-0.0179735329002142
1593,1593,1593,1592,3.34973216056824,36,0.00203812937252224,28.19,12.6,355.194,-0.000246170937316492,0.0465688072144985,-0.0179446469992399
1593,1593,1593,1592,3.34973216056824,36,0.00203812937252224,28.19,12.6,355.194,-0.000246170937316492,0.0465688072144985,-0.0179446469992399
1552,1546,1636,1635,2.94195151329041,36,0.00172053172718734,28.25,12.6,355.95,-0.0642778798937798,0.0696762874722481,-0.0243906080722809
1552,1546,1636,1635,2.94195151329041,36,0.00172053172718734,28.25,12.6,355.95,-0.0642778798937798,0.0696762874722481,-0.0243906080722809
1491,1496,1691,1691,2.54217910766602,37,-0.000985782826319337,28.63,12.6,360.738,-0.202292948961258,0.0795000791549683,-0.11016534268856
1491,1496,1691,1691,2.54217910766602,37,-0.000985782826319337,28.63,12.6,360.738,-0.202292948961258,0.0795000791549683,-0.11016534268856
1511,1511,1683,1685,2.24608850479126,37,0.00263172085396945,29.13,12.6,367.038,-0.255406022071838,0.0408816300332546,-0.319829851388931
1511,1511,1683,1685,2.24608850479126,37,0.00263172085396945,29.13,12.6,367.038,-0.255406022071838,0.0408816300332546,-0.319829851388931
1534,1534,1666,1667,2.1653356552124,37,0.00596024096012116,29.18,12.6,367.668,-0.270472437143326,-0.053390733897686,-0.584327518939972
1534,1534,1666,1667,2.1653356552124,37,0.00596024096012116,29.18,12.6,367.668,-0.270472437143326,-0.053390733897686,-0.584327518939972
1554,1554,1651,1652,2.34801292419434,37,0.00628775544464588,29.27,12.6,368.802,-0.247274741530418,-0.159702524542809,-0.857031762599945
1554,1554,1651,1652,2.34801292419434,37,0.00628775544464588,29.27,12.6,368.802,-0.247274741530418,-0.159702524542809,-0.857031762599945
1596,1596,1615,1616,2.7157199382782,38,0.00555038265883923,29.39,12.6,370.314,-0.196236714720726,-0.244957029819489,-1.10296583175659
1596,1596,1615,1616,2.7157199382782,38,0.00555038265883923,29.39,12.6,370.314,-0.196236714720726,-0.244957029819489,-1.10296583175659
1611,1611,1604,1604,3.18496870994568,38,0.00470815133303404,29.56,12.6,372.456,-0.145605176687241,-0.301527291536331,-1.27482962608337
1611,1611,1604,1604,3.18496870994568,38,0.00470815133303404,29.56,12.6,372.456,-0.145605176687241,-0.301527291536331,-1.27482962608337
1610,1611,1609,1610,3.70692729949951,38,0.00422686571255326,29.71,12.6,374.346,-0.109135441482067,-0.340959131717682,-1.3753399848938
1610,1611,1609,1610,3.70692729949951,38,0.00422686571255326,29.71,12.6,374.346,-0.109135441482067,-0.340959131717682,-1.3753399848938
1609,1610,1615,1616,4.25815296173096,38,0.00363399251364172,29.95,12.6,377.37,-0.083953931927681,-0.374662607908249,-1.43551313877106
1609,1610,1615,1616,4.25815296173096,38,0.00363399251364172,29.95,12.6,377.37,-0.083953931927681,-0.374662607908249,-1.43551313877106
1612,1612,1618,1619,4.82649326324463,39,0.00411705346778035,30.15,12.6,379.89,-0.0643809959292412,-0.406148046255112,-1.47746598720551
1612,1612,1618,1619,4.82649326324463,39,0.00411705346778035,30.15,12.6,379.89,-0.0643809959292412,-0.406148046255112,-1.47746598720551
1617,1617,1621,1622,5.40637731552124,39,0.00380115793086588,30.51,12.6,384.426,-0.0488313250243664,-0.437757402658463,-1.50896239280701
1617,1617,1621,1622,5.40637731552124,39,0.00380115793086588,30.51,12.6,384.426,-0.0488313250243664,-0.437757402658463,-1.50896239280701
1622,1622,1625,1626,5.99649667739868,40,0.00337778264656663,30.78,12.6,387.828,-0.0363207496702671,-0.469127148389816,-1.53243541717529
1622,1622,1625,1626,5.99649667739868,40,0.00337778264656663,30.78,12.6,387.828,-0.0363207496702671,-0.469127148389816,-1.53243541717529
1628,1628,1630,1631,6.59629011154175,41,0.00253017665818334,31.23,12.6,393.498,-0.0267631821334362,-0.501109600067139,-1.54955995082855
1628,1628,1630,1631,6.59629011154175,41,0.00253017665818334,31.23,12.6,393.498,-0.0267631821334362,-0.501109600067139,-1.54955995082855
1633,1633,1634,1633,7.18660831451416,41,0.00361972884275019,31.53,12.6,397.278,-0.0194328688085079,-0.519402921199799,-1.56215846538544
1633,1633,1634,1633,7.18660831451416,41,0.00361972884275019,31.53,12.6,397.278,-0.0194328688085079,-0.519402921199799,-1.56215846538544
1633,1633,1633,1635,7.71441793441773,41,0.00648822635412216,31.5,12.6,396.9,-0.0143100144341588,-0.522974729537964,-1.57108652591705
1633,1633,1633,1635,7.71441793441773,41,0.00648822635412216,31.5,12.6,396.9,-0.0143100144341588,-0.522974729537964,-1.57108652591705
1633,1633,1634,1633,8.16277694702148,41,0.00850133877247572,31.37,12.6,395.262,-0.0104920500889421,-0.523702740669251,-1.57731664180756
1633,1633,1634,1633,8.16277694702148,41,0.00850133877247572,31.37,12.6,395.262,-0.0104920500889421,-0.523702740669251,-1.57731664180756
1632,1633,1633,1633,8.53837585449219,41,0.00895087420940399,31.23,12.6,393.498,-0.00749996863305569,-0.523595929145813,-1.5816285610199
1632,1633,1633,1633,8.53837585449219,41,0.00895087420940399,31.23,12.6,393.498,-0.00749996863305569,-0.523595929145813,-1.5816285610199
1632,1632,1632,1633,8.85109806060791,41,0.00829464197158814,31.12,12.6,392.112,-0.00459440145641565,-0.523438155651093,-1.58485162258148
1632,1632,1632,1633,8.85109806060791,41,0.00829464197158814,31.12,12.6,392.112,-0.00459440145641565,-0.523438155651093,-1.58485162258148
1632,1633,1633,1631,9.11185932159424,41,0.00803454406559467,31.05,12.6,391.23,-0.00239692744798958,-0.523734450340271,-1.58698725700378
1632,1633,1633,1631,9.11185932159424,41,0.00803454406559467,31.05,12.6,391.23,-0.00239692744798958,-0.523734450340271,-1.58698725700378
1632,1632,1633,1632,9.32842254638672,41,0.00758162839338183,31.01,12.6,390.726,-0.000804209674242884,-0.523853540420532,-1.58810675144196
1632,1632,1633,1632,9.32842254638672,41,0.00758162839338183,31.01,12.6,390.726,-0.000804209674242884,-0.523853540420532,-1.58810675144196
1632,1632,1633,1631,9.50729846954346,41,0.00790203548967838,30.94,12.6,389.844,0.000297795311780646,-0.523820161819458,-1.58892059326172
1632,1632,1633,1631,9.50729846954346,41,0.00790203548967838,30.94,12.6,389.844,0.000297795311780646,-0.523820161819458,-1.58892059326172
1632,1631,1632,1632,9.65509986877441,41,0.00776554783806205,30.86,12.6,388.836,0.00218747602775693,-0.523721158504486,-1.58963823318481
1632,1631,1632,1632,9.65509986877441,41,0.00776554783806205,30.86,12.6,388.836,0.00218747602775693,-0.523721158504486,-1.58963823318481
1632,1631,1631,1632,9.77640151977539,41,0.00772674893960357,30.85,12.6,388.71,0.00375297595746815,-0.523745775222778,-1.59048640727997
1632,1631,1631,1632,9.77640151977539,41,0.00772674893960357,30.85,12.6,388.71,0.00375297595746815,-0.523745775222778,-1.59048640727997
1632,1631,1631,1632,9.87563419342041,41,0.00734942592680454,30.8,12.6,388.08,0.00460467860102654,-0.523855865001679,-1.59106230735779
1632,1631,1631,1632,9.87563419342041,41,0.00734942592680454,30.8,12.6,388.08,0.00460467860102654,-0.523855865001679,-1.59106230735779
1631,1631,1632,1631,9.95691967010498,41,0.00698454305529594,30.78,12.6,387.828,0.00502019841223955,-0.523886322975159,-1.59137237071991
1631,1631,1632,1631,9.95691967010498,41,0.00698454305529594,30.78,12.6,387.828,0.00502019841223955,-0.523886322975159,-1.59137237071991
1631,1632,1632,1631,10.0239238739014,41,0.00625599408522248,30.74,12.6,387.324,0.00520571460947394,-0.523848414421082,-1.59160578250885
1631,1632,1632,1631,10.0239238739014,41,0.00625599408522248,30.74,12.6,387.324,0.00520571460947394,-0.523848414421082,-1.59160578250885
1631,1631,1631,1631,10.0777931213379,41,0.00563854537904263,30.7,12.6,386.82,0.00536766601726413,-0.523859262466431,-1.59176683425903
1631,1631,1631,1631,10.0777931213379,41,0.00563854537904263,30.7,12.6,386.82,0.00536766601726413,-0.523859262466431,-1.59176683425903
1631,1631,1631,1631,10.1187906265259,41,0.00467818835750222,30.69,12.6,386.694,0.00515918014571071,-0.523716807365418,-1.59179222583771
1631,1631,1631,1631,10.1187906265259,41,0.00467818835750222,30.69,12.6,386.694,0.00515918014571071,-0.523716807365418,-1.59179222583771
1631,1630,1632,1629,10.1496200561523,41,0.00485130026936531,30.67,12.6,386.442,0.00481555797159672,-0.522047996520996,-1.5918984413147
1631,1630,1632,1629,10.1496200561523,41,0.00485130026936531,30.67,12.6,386.442,0.00481555797159672,-0.522047996520996,-1.5918984413147
1629,1629,1630,1630,10.164137840271,41,0.00497461901977658,30.57,12.6,385.182,0.00396156590431929,-0.517043709754944,-1.59230220317841
1629,1629,1630,1630,10.164137840271,41,0.00497461901977658,30.57,12.6,385.182,0.00396156590431929,-0.517043709754944,-1.59230220317841
1629,1628,1628,1629,10.1632642745972,41,0.00386522943153977,30.49,12.6,384.174,0.00352876214310527,-0.515612781047821,-1.5931613445282
1629,1628,1628,1629,10.1632642745972,41,0.00386522943153977,30.49,12.6,384.174,0.00352876214310527,-0.515612781047821,-1.5931613445282
1630,1629,1629,1629,10.1671524047852,41,0.000945161969866604,30.5,12.6,384.3,0.00279399496503174,-0.518628239631653,-1.59387946128845
1630,1629,1629,1629,10.1671524047852,41,0.000945161969866604,30.5,12.6,384.3,0.00279399496503174,-0.518628239631653,-1.59387946128845
1630,1630,1630,1629,10.1777296066284,41,0.000151966349221766,30.57,12.6,385.182,0.00213227001950145,-0.518957734107971,-1.59383976459503
1630,1630,1630,1629,10.1777296066284,41,0.000151966349221766,30.57,12.6,385.182,0.00213227001950145,-0.518957734107971,-1.59383976459503
1628,1628,1629,1628,10.1794595718384,41,0.00117668637540191,30.51,12.6,384.426,0.000691686873324215,-0.512946605682373,-1.59350967407227
1628,1628,1629,1628,10.1794595718384,41,0.00117668637540191,30.51,12.6,384.426,0.000691686873324215,-0.512946605682373,-1.59350967407227
1625,1625,1625,1625,10.1492872238159,40,0.00424529379233718,30.21,12.6,380.646,-0.00015006035391707,-0.498100757598877,-1.59335827827454
1625,1625,1625,1625,10.1492872238159,40,0.00424529379233718,30.21,12.6,380.646,-0.00015006035391707,-0.498100757598877,-1.59335827827454
1620,1620,1620,1620,10.0692567825317,39,0.00682241702452302,29.91,12.6,376.866,-0.00039559620199725,-0.477243989706039,-1.59326446056366
1620,1620,1620,1620,10.0692567825317,39,0.00682241702452302,29.91,12.6,376.866,-0.00039559620199725,-0.477243989706039,-1.59326446056366
1614,1614,1615,1614,9.93444442749023,39,0.00779113220050931,29.41,12.6,370.566,-0.000345894979545847,-0.451885372400284,-1.59320080280304
1614,1614,1615,1614,9.93444442749023,39,0.00779113220050931,29.41,12.6,370.566,-0.000345894979545847,-0.451885372400284,-1.59320080280304
1609,1609,1610,1608,9.74593830108643,38,0.00674254819750786,29.07,12.6,366.282,-0.000112402922241017,-0.423035472631454,-1.59315550327301
1609,1609,1610,1608,9.74593830108643,38,0.00674254819750786,29.07,12.6,366.282,-0.000112402922241017,-0.423035472631454,-1.59315550327301
1604,1604,1604,1603,9.50660419464111,37,0.00417967466637492,28.61,12.6,360.486,0.000155668109073304,-0.391069024801254,-1.59315514564514
1604,1604,1604,1603,9.50660419464111,37,0.00417967466637492,28.61,12.6,360.486,0.000155668109073304,-0.391069024801254,-1.59315514564514
1599,1599,1600,1599,9.22308540344238,37,5.97985626882291E-06,28.37,12.6,357.462,0.000370823225239292,-0.358470261096954,-1.5930860042572
1599,1599,1600,1599,9.22308540344238,37,5.97985626882291E-06,28.37,12.6,357.462,0.000370823225239292,-0.358470261096954,-1.5930860042572
1596,1596,1596,1595,8.90432739257813,36,-0.00460731936618686,28.1,12.6,354.06,0.000645291875116527,-0.325298607349396,-1.59302294254303
1596,1596,1596,1595,8.90432739257813,36,-0.00460731936618686,28.1,12.6,354.06,0.000645291875116527,-0.325298607349396,-1.59302294254303
1594,1594,1594,1593,8.55857372283936,36,-0.00878425221890211,27.99,12.6,352.674,0.00087724020704627,-0.292699694633484,-1.59291362762451
1594,1594,1594,1593,8.55857372283936,36,-0.00878425221890211,27.99,12.6,352.674,0.00087724020704627,-0.292699694633484,-1.59291362762451
1592,1592,1593,1591,8.19165897369385,36,-0.0118931652978063,27.88,12.6,351.288,0.00101095857098699,-0.259413719177246,-1.59279596805573
1592,1592,1593,1591,8.19165897369385,36,-0.0118931652978063,27.88,12.6,351.288,0.00101095857098699,-0.259413719177246,-1.59279596805573
1591,1591,1591,1590,7.80693006515503,36,-0.013814059086144,27.86,12.6,351.036,0.00115590926725417,-0.226847112178803,-1.59267997741699
1591,1591,1591,1590,7.80693006515503,36,-0.013814059086144,27.86,12.6,351.036,0.00115590926725417,-0.226847112178803,-1.59267997741699
1590,1590,1591,1590,7.41107749938965,36,-0.0145722115412354,27.83,12.6,350.658,0.00109116383828223,-0.195681780576706,-1.59246265888214
1590,1590,1591,1590,7.41107749938965,36,-0.0145722115412354,27.83,12.6,350.658,0.00109116383828223,-0.195681780576706,-1.59246265888214
1590,1591,1590,1590,7.00959730148315,36,-0.0140097383409739,27.86,12.6,351.036,0.000891483156010509,-0.167239025235176,-1.59244477748871
1590,1591,1590,1590,7.00959730148315,36,-0.0140097383409739,27.86,12.6,351.036,0.000891483156010509,-0.167239025235176,-1.59244477748871
1590,1591,1591,1590,6.6051607131958,36,-0.0121141504496336,27.89,12.6,351.414,0.00112201611045748,-0.139281898736954,-1.59244358539581
1590,1591,1591,1590,6.6051607131958,36,-0.0121141504496336,27.89,12.6,351.414,0.00112201611045748,-0.139281898736954,-1.59244358539581
1590,1591,1590,1591,6.20051622390747,36,-0.00989711284637451,27.93,12.6,351.918,0.000937662029173225,-0.112475849688053,-1.5922726392746
1590,1591,1590,1591,6.20051622390747,36,-0.00989711284637451,27.93,12.6,351.918,0.000937662029173225,-0.112475849688053,-1.5922726392746
1591,1591,1591,1590,5.79583930969238,36,-0.00718105211853981,27.99,12.6,352.674,0.000913067604415119,-0.0874502435326576,-1.5920501947403
1591,1591,1591,1590,5.79583930969238,36,-0.00718105211853981,27.99,12.6,352.674,0.000913067604415119,-0.0874502435326576,-1.5920501947403
1591,1591,1592,1591,5.39383459091187,36,-0.00521220779046416,28,12.6,352.8,0.00105103326495737,-0.0643955394625664,-1.59178578853607
1591,1591,1592,1591,5.39383459091187,36,-0.00521220779046416,28,12.6,352.8,0.00105103326495737,-0.0643955394625664,-1.59178578853607
1592,1591,1591,1592,4.99459171295166,36,-0.00326255359686911,28.05,12.6,353.43,0.000711284868884832,-0.0411453954875469,-1.59174656867981
1592,1591,1591,1592,4.99459171295166,36,-0.00326255359686911,28.05,12.6,353.43,0.000711284868884832,-0.0411453954875469,-1.59174656867981
1592,1592,1592,1592,4.59551525115967,36,-0.000777830719016492,28.1,12.6,354.06,0.000200709066120908,-0.0187121778726578,-1.59165942668915
1592,1592,1592,1592,4.59551525115967,36,-0.000777830719016492,28.1,12.6,354.06,0.000200709066120908,-0.0187121778726578,-1.59165942668915
1592,1592,1592,1592,4.1973614692688,36,0.000368110602721572,28.12,12.6,354.312,-0.000131823675474152,0.00224695121869445,-1.59148919582367
1592,1592,1592,1592,4.1973614692688,36,0.000368110602721572,28.12,12.6,354.312,-0.000131823675474152,0.00224695121869445,-1.59148919582367
1593,1592,1593,1592,3.79861402511597,36,0.00143868033774197,28.15,12.6,354.69,0.000429696519859135,0.0232671536505222,-1.59145176410675
1593,1592,1593,1592,3.79861402511597,36,0.00143868033774197,28.15,12.6,354.69,0.000429696519859135,0.0232671536505222,-1.59145176410675
1593,1593,1593,1593,3.39561653137207,36,0.00284338952042162,28.17,12.6,354.942,0.000451898842584342,0.0445523001253605,-1.59133124351501
1593,1593,1593,1593,3.39561653137207,36,0.00284338952042162,28.17,12.6,354.942,0.000451898842584342,0.0445523001253605,-1.59133124351501
1593,1593,1594,1593,2.98913598060608,36,0.00321478769183159,28.19,12.6,355.194,0.000288012757664546,0.0657111778855324,-1.59117233753204
1593,1593,1594,1593,2.98913598060608,36,0.00321478769183159,28.19,12.6,355.194,0.000288012757664546,0.0657111778855324,-1.59117233753204
1543,1537,1645,1644,2.57320356369019,36,0.00288533535785973,28.3,12.6,356.58,-0.0687368363142014,0.0883085057139397,-1.60013365745544
1543,1537,1645,1644,2.57320356369019,36,0.00288533535785973,28.3,12.6,356.58,-0.0687368363142014,0.0883085057139397,-1.60013365745544
1474,1477,1704,1705,2.17453789710999,37,8.47631145006744E-06,28.69,12.6,361.494,-0.208735331892967,0.0891804844141007,-1.70381891727448
1474,1477,1704,1705,2.17453789710999,37,8.47631145006744E-06,28.69,12.6,361.494,-0.208735331892967,0.0891804844141007,-1.70381891727448
1641,1642,1563,1564,1.94457268714905,37,0.00292263017036021,29.22,12.6,368.172,-0.269924908876419,0.0216393899172544,-1.90591740608215
1641,1642,1563,1564,1.94457268714905,37,0.00292263017036021,29.22,12.6,368.172,-0.269924908876419,0.0216393899172544,-1.90591740608215
1649,1649,1556,1557,2.01804757118225,37,0.00627851439639926,29.29,12.6,369.054,-0.284857481718063,-0.028463140130043,-1.98215651512146
1649,1649,1556,1557,2.01804757118225,37,0.00627851439639926,29.29,12.6,369.054,-0.284857481718063,-0.028463140130043,-1.98215651512146
